id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13229739,Grand T3 cosy barriere de Toulouse,61929895,Stéphanie,Bordeaux,Nansouty - Saint Gens,44.81457,-0.57287,Entire home/apt,70,2,60,2019-04-07,1.66,1,355
13229806,Magnificent duplex 175 sqm w terrace Bordeaux,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84405,-0.57651,Entire home/apt,282,4,1,2016-12-27,0.03,74,315
13231436,Joli T1 bis à deux pas du Jardin public,4354938,Julie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85156,-0.57747,Entire home/apt,50,2,17,2016-11-13,0.47,1,0
13231953,"Lovely 90 sqm, 2 bedrooms, in downtown Bordeaux",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.842,-0.58089,Entire home/apt,160,90,0,,,74,309
13232172,Charmant 1 ch en hyper centre,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.83887,-0.57798,Entire home/apt,120,3,0,,,74,358
13233164,Maison-Loft 200M² quartier bordeaux Capucins,34031166,Guillaume,Bordeaux,Nansouty - Saint Gens,44.82573,-0.5728,Entire home/apt,400,2,0,,,1,355
13234390,Échoppe bordelaise avec son charmant jardin,71544037,Pauline,Bordeaux,Nansouty - Saint Gens,44.81615,-0.57004,Entire home/apt,160,3,32,2019-04-22,0.93,1,55
13234845,Charmant studio lumineux pro. Place de la Victoire,74317476,Cassie,Bordeaux,Bordeaux Sud,44.82937,-0.57529,Entire home/apt,35,3,9,2016-08-22,0.25,1,0
13238482,"Bateau ""WhitePearl""",49915972,Laurent,Bgles,Bgles,44.79837,-0.52929,Entire home/apt,165,1,80,2019-05-22,2.21,1,73
13241300,Triplex terrasse au coeur de Bordeaux,7566457,Laurence,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85593,-0.5644,Entire home/apt,97,5,3,2016-08-11,0.09,1,0
13244640,Studio confort,17996934,Chloé,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85932,-0.5759,Entire home/apt,80,1,0,,,1,0
13245173,Studio calme et lumineux au coeur de Bordeaux,74448194,Pascal,Bordeaux,Centre ville (Bordeaux),44.84304,-0.58319,Entire home/apt,70,3,3,2017-05-10,0.10,1,264
13246286,Studio centre historique,22674374,Alice,Bordeaux,Centre ville (Bordeaux),44.83659,-0.57116,Entire home/apt,40,3,5,2016-11-13,0.15,2,0
13246305,Maison en pierre avec piscine proximité du centre,74461397,Beatrice,Bordeaux,Centre ville (Bordeaux),44.8498,-0.59065,Entire home/apt,400,5,25,2018-08-02,0.71,1,194
13248085,"A BORDEAUX,  UN SPOT AU COEUR DES CHARTRONS !",55282573,Sandra,Bordeaux,Bordeaux Maritime,44.86018,-0.5609,Entire home/apt,70,1,11,2018-11-04,0.31,1,0
13248255,Studio tout confort,74478000,Flo,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83328,-0.58744,Entire home/apt,35,6,2,2016-06-20,0.06,1,0
13252257,Chambre privée avec jardin,73573197,Agnes,Gradignan,Gradignan,44.78123,-0.61185,Private room,30,1,28,2018-08-02,0.78,1,142
13253207,Appartement 2 pièces avec perron,20436789,Camille,Bordeaux,Bordeaux Sud,44.82803,-0.56177,Entire home/apt,44,1,9,2017-08-21,0.25,1,0
13253524,Appartement à 400m de toutes les lignes de tram,74560511,Isoline,Bordeaux,Bordeaux Sud,44.83459,-0.5684,Private room,13,4,2,2016-06-23,0.06,1,0
13253634,Chambre côté jardin,60708347,Sophie,Talence,Talence,44.81063,-0.5805,Entire home/apt,31,2,164,2019-05-20,4.60,1,295
13254738,Appartement lumineux et calme 32m2 Bordeaux centre,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84312,-0.58293,Entire home/apt,85,3,0,,,74,281
13254844,Studio cosy centre historique Bordeaux,61962267,Chloé,Bordeaux,Centre ville (Bordeaux),44.83819,-0.57077,Entire home/apt,70,2,1,2016-06-21,0.03,1,0
13254956,Wonderful 165 sqm with Parking downtown Bordeaux,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.83968,-0.57515,Entire home/apt,260,3,0,,,74,319
13255041,Spacieux 1 ch avec terrasse Bordeaux Chartrons,72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85193,-0.57492,Entire home/apt,130,3,1,2018-05-10,0.08,74,142
13255504,2 chambres pour 3 pers. dans maison contemporaine,15402128,Christine,Pessac,Magonty,44.77749,-0.70886,Private room,110,1,6,2018-08-12,0.18,3,157
13255776,Bel appartement dans un quartier calme,74255005,Kakpotia Marie-Claire,Merignac,Capeyron,44.84714,-0.64454,Entire home/apt,60,1,3,2017-07-10,0.09,1,0
13256576,jolie appartement dans tres beau cartier,74595147,Cedric,Bordeaux,Bordeaux Sud,44.83554,-0.56913,Entire home/apt,100,1,0,,,1,0
13257084,Suite indépendante hyper centre,3810343,Aurelie,Bordeaux,Centre ville (Bordeaux),44.8445,-0.57652,Private room,70,2,31,2018-10-01,0.88,1,11
13257234,Studio proche gare et centre ville,73318887,Lea,Bordeaux,Nansouty - Saint Gens,44.82301,-0.57126,Entire home/apt,27,4,1,2016-06-15,0.03,1,0
13258029,Appartement cosy et design aux portes de Bordeaux,74612604,Sabine,Bgles,Bgles,44.78533,-0.56261,Entire home/apt,60,6,0,,,1,0
13258099,2 bedrooms nice flat in Talence,5815709,Martin,Talence,Talence,44.8128,-0.58311,Entire home/apt,59,1,5,2016-08-02,0.14,1,0
13259288,Chambre indépendante près du centre-ville,74626763,Lorine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85896,-0.57552,Private room,15,1,0,,,1,0
13259376,Appartement Bordeaux Centre,31258737,Juliette,Bordeaux,Centre ville (Bordeaux),44.84527,-0.58204,Entire home/apt,130,1,0,,,1,0
13259495,Joli studio près de Bordeaux.,74626215,Jorge,Gradignan,Gradignan,44.78909,-0.61137,Entire home/apt,42,3,32,2019-03-01,0.89,1,344
13259899,Logement à 15 minutes de Bordeaux (Pessac),74166195,Kahina,Pessac,Chiquet-Fontaudin,44.80289,-0.61898,Private room,16,7,2,2016-09-03,0.06,1,0
13260449,Idéalement situé T2 calme et accueillant,74637956,Cecile,Bordeaux,Centre ville (Bordeaux),44.84084,-0.57818,Entire home/apt,78,2,8,2018-06-10,0.22,1,0
13260870,"Hypercentre, place de la Bourse!",31805078,Evan Et Agnes,Bordeaux,Centre ville (Bordeaux),44.84211,-0.57222,Entire home/apt,81,2,24,2017-09-24,0.67,1,0
13263216,Maison de ville avec jardin,56820932,Frédéric,Talence,Talence,44.82016,-0.59333,Entire home/apt,70,14,0,,,1,0
13263372,chambre individuelle 2 personnes petit déjeuner,74676548,Isa,Le Bouscat,Le Bouscat,44.86753,-0.58585,Private room,30,1,4,2016-10-14,0.11,2,0
13263593,Bel appartement T2 de 60m² en plein centre ville,30307340,Marine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82883,-0.58541,Entire home/apt,75,2,9,2019-05-13,0.25,1,0
13263611,Agréable studio centre ville de Bordeaux,13020954,Lisa,Bordeaux,Bordeaux Sud,44.83189,-0.56409,Entire home/apt,49,1,2,2016-06-20,0.06,1,0
13267424,chambre individuelle dans t3 lormont,65006719,Laurianne,Bassens,Bassens,44.88916,-0.5209,Private room,20,1,1,2016-07-10,0.03,1,0
13267737,grande maison rénovée 300 m2 piscine bordeaux,9393227,David,Bordeaux,Caudran,44.84077,-0.61708,Entire home/apt,360,14,0,,,1,89
13268863,Agréable T2 au coeur de BX Marché des Capucins,74748891,Claire,Bordeaux,Bordeaux Sud,44.83212,-0.56521,Entire home/apt,65,6,2,2016-06-23,0.06,1,0
13272976,Chambre dans appartement Bx centre avec jardin,17212603,Marie,Bordeaux,Bordeaux Sud,44.83496,-0.5698,Private room,40,1,6,2018-11-28,0.18,1,0
13273210,"Appartement à 1,5 km stade Matmut Atlantic Bordeau",74791390,Franck,Bordeaux,Bordeaux Maritime,44.87615,-0.55285,Entire home/apt,314,1,0,,,1,89
13273306,"louer studio , victoire",65905291,Nawras,Bordeaux,Bordeaux Sud,44.83296,-0.57579,Entire home/apt,30,1,0,,,1,0
13274210,Beau studio pour visiter Bordeaux,74801610,Nabil,Le Bouscat,Le Bouscat,44.86623,-0.59844,Entire home/apt,37,7,1,2016-06-20,0.03,1,83
13274778,Jolie chambre privée aux Bassins à Flots,67800600,Eva,Bordeaux,Bordeaux Maritime,44.86533,-0.55269,Private room,30,1,6,2016-07-10,0.17,2,0
13275600,Atypique avec vue sur les toits de Bordeaux,74816140,Kathy,Bordeaux,Bordeaux Sud,44.82898,-0.56967,Entire home/apt,95,1,17,2018-09-21,0.48,5,312
13276173,Joli studio proche de Bordeaux,74134776,Béatrice Et Paul,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86008,-0.49847,Entire home/apt,35,1,1,2016-10-09,0.03,1,0
13277769,"T2, 54m² idéalement situé à Bordeaux St Jean",73722515,Cyrille,Bordeaux,Bordeaux Sud,44.82407,-0.55251,Entire home/apt,50,3,5,2018-06-27,0.14,1,0
13278832,Chambre double cours du Médoc,13456627,Bruno,Bordeaux,Bordeaux Maritime,44.86136,-0.56915,Private room,30,2,12,2019-01-21,0.34,1,51
13279379,Loue chambre à 5min stade bordeaux,19053247,Maxime,Bruges,Bruges,44.88579,-0.61371,Private room,45,1,0,,,1,365
13279634,Chambre privée en plein centre ville !,10210841,Adeline,Bordeaux,Bordeaux Sud,44.83148,-0.5694,Private room,28,1,6,2016-07-05,0.17,1,0
13280124,"T2 proche centre ville, rue calme",20854620,Aurélie,Bordeaux,La Bastide,44.84633,-0.54652,Entire home/apt,45,2,2,2016-07-04,0.06,1,0
13283971,Dépendance de 20 m2 donnant sur jardin,27802048,Johanna,Talence,Talence,44.80239,-0.58528,Entire home/apt,30,3,11,2017-08-05,0.32,1,0
13285657,APPARTEMENT LUMINEUX AVEC PARKING,4021388,Paskal,Bordeaux,Bordeaux Maritime,44.86638,-0.55015,Entire home/apt,60,2,33,2019-05-04,2.22,1,27
13287091,Echoppe avec jardin,63530643,Marc,Talence,Talence,44.82285,-0.58925,Entire home/apt,99,2,3,2016-08-11,0.08,1,0
13287381,Appartement lumineux centre ville,74959252,Sarah,Bordeaux,Bordeaux Maritime,44.85862,-0.55587,Entire home/apt,60,2,32,2019-04-22,0.91,1,6
13288879,Chambre - Bordeaux rive droite,24969371,Nicolas,Bordeaux,La Bastide,44.85148,-0.54088,Private room,22,1,4,2016-07-15,0.11,1,0
13288891,Petite Maison au coeur des Chartrons-Bordeaux,26154969,Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85946,-0.57166,Entire home/apt,40,6,45,2018-12-22,1.25,1,264
13288991,Appartement cosy dans l'hyper-centre (Gambetta),70511958,Anaëlle,Bordeaux,Centre ville (Bordeaux),44.84254,-0.58406,Entire home/apt,45,2,9,2017-03-19,0.25,1,0
13289317,Studio centre -ville,74977199,Florence,Bordeaux,Nansouty - Saint Gens,44.82526,-0.57047,Entire home/apt,40,1,10,2019-05-17,0.69,3,24
13290702,Maison typique bordelaise pour 6 avec jardin,18734906,Elsa,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83656,-0.59292,Entire home/apt,180,1,11,2019-05-19,0.30,3,16
13290860,Appartement T2-proche centre ville,72346987,Alexandra,Bordeaux,Bordeaux Maritime,44.86338,-0.56775,Entire home/apt,35,7,1,2016-07-11,0.03,1,0
13292150,Maison calme et agréable à Mérignac,26957717,Thierry & Corinne,Merignac,Chemin Long,44.82829,-0.65852,Entire home/apt,80,2,3,2016-08-23,0.09,1,0
13294767,Échoppe de 90 m² avec terrasse,18033036,Aurore,Bordeaux,Nansouty - Saint Gens,44.82517,-0.56968,Entire home/apt,80,1,0,,,1,0
13294963,appartement T4 avec Jardin dans résidence calme,5024593,Justine Et Romain,Gradignan,Gradignan,44.78362,-0.60259,Entire home/apt,70,5,12,2018-08-18,0.34,1,0
13297747,Chambre pratique proche aéroport et accès rocade,48884094,Laetitia,Merignac,Centre ville (Merignac),44.83891,-0.66795,Private room,30,1,37,2018-11-30,1.04,1,59
13302191,CHAMBRE INDEPENDANT AU CALME,58446410,Frédéric,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92817,-0.75774,Private room,55,1,0,,,1,0
13303360,Lovely Bedroom/Private bathroom in Bordeaux center,29468108,Nicolas,Bordeaux,Centre ville (Bordeaux),44.84156,-0.58524,Private room,35,4,31,2017-10-06,0.87,1,0
13303584,Charmant appartement soigné 56 m2 Bordeaux centre,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84083,-0.56967,Entire home/apt,115,90,0,,,74,365
13305380,Magnificent 200 sqm loft with terrace & parking,72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85852,-0.56853,Entire home/apt,167,4,2,2018-10-03,0.21,74,145
13308871,1 chambre à l'étage avec salle de bain privative,53278637,Catherine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83108,-0.58561,Private room,45,2,60,2019-04-26,1.68,2,45
13309872,Chambre sur jardinet,53278637,Catherine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82953,-0.58536,Private room,50,2,106,2019-05-11,2.96,2,52
13310135,Chambre au calme,75210506,Laurie,Bruges,Bruges,44.88557,-0.61591,Private room,60,1,0,,,1,364
13310561,A ne pas manquer très proche de Bordeaux,75216129,Hélène,Gradignan,Gradignan,44.77111,-0.59923,Private room,55,1,0,,,1,0
13311514,53 m2 au calme et proche du centre,75227033,Nicolas,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82236,-0.60573,Entire home/apt,85,3,0,,,2,0
13311567,Au 6em et dernier étage et vue sur château,75227033,Nicolas,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82095,-0.6057,Entire home/apt,100,3,0,,,2,0
13313761,chambre de ville,75247991,Feille,Gradignan,Gradignan,44.77067,-0.59716,Private room,20,2,51,2019-04-30,1.41,2,288
13313762,chambre de ville,75247991,Feille,Gradignan,Gradignan,44.76772,-0.59727,Private room,24,2,33,2018-10-31,0.93,2,326
13314020,Studio avec terrasse proximité Gare St Jean,74096560,Emmanuelle,Bordeaux,Bordeaux Sud,44.82366,-0.5604,Entire home/apt,50,2,17,2017-06-20,0.49,1,0
13314024,Charmant T2 pierre bordelaise,75249642,Damian,Bordeaux,La Bastide,44.84165,-0.5578,Entire home/apt,43,2,0,,,1,0
13314086,Chambre Euro 2016,75251896,Mathieu,Bruges,Bruges,44.88064,-0.58813,Private room,65,1,0,,,1,0
13314123,independant room in Bordeaux,8515294,Manon,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82756,-0.58808,Private room,39,1,5,2016-09-11,0.14,2,0
13314375,Splendid apartment Bordeaux Centre Grand Theatre,75243939,Camille,Bordeaux,Centre ville (Bordeaux),44.84289,-0.57727,Entire home/apt,140,3,83,2019-05-17,2.33,1,190
13314634,Appartement lumineux,62810675,Estelle,Bordeaux,Caudran,44.84683,-0.62908,Private room,28,1,1,2016-06-15,0.03,1,0
13314829,studio quartier saint genes,75259614,FAf,Bordeaux,Nansouty - Saint Gens,44.82586,-0.57857,Entire home/apt,36,2,55,2018-12-27,1.54,1,45
13314947,charmante maison aux portes du médoc,35078885,Valerie,Parempuyre,Parempuyre,44.95347,-0.60813,Entire home/apt,88,3,12,2019-04-22,0.53,1,56
13315057,Appartement très calme à Bordeaux,50018014,Lauren,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85721,-0.58699,Entire home/apt,47,3,0,,,1,0
13315335,Appartement CENTRE HISTORIQUE DE BORDEAUX,54203790,Augustine,Bordeaux,Centre ville (Bordeaux),44.83855,-0.5719,Entire home/apt,40,2,4,2016-07-03,0.11,1,0
13316482,Room with mezzanine in charming triplex appartment,1346560,Xavier,Bordeaux,Centre ville (Bordeaux),44.8394,-0.56949,Private room,55,3,4,2018-05-29,0.16,3,0
13320277,Belle Échoppe dans un écrin de verdure,7831444,Alison,Bordeaux,Centre ville (Bordeaux),44.84728,-0.58607,Entire home/apt,70,2,2,2016-06-28,0.06,1,0
13320356,T1 étudiant centre ville avec piscine et parking,75331842,Corinne,Bordeaux,Nansouty - Saint Gens,44.82546,-0.57403,Entire home/apt,40,3,17,2017-07-24,0.47,1,0
13320839,Petite échoppe bordelaise,74437246,Gui,Bordeaux,Nansouty - Saint Gens,44.82646,-0.56779,Entire home/apt,39,4,1,2016-08-06,0.03,1,0
13321802,Cosy appartment,10444492,Marine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8552,-0.5805,Entire home/apt,60,1,0,,,1,0
13322434,"Appartement lumineux, quartier Bastide",75153695,Apolline,Bordeaux,La Bastide,44.84119,-0.55588,Entire home/apt,40,7,2,2016-08-18,0.06,1,0
13323004,chambre dans T4 colocation talence,67444173,Sophie,Talence,Talence,44.81731,-0.59529,Private room,40,1,0,,,1,0
13323265,Beau T2 dans résidence sécurisée avec piscine.,42757927,Anthony,Bordeaux,Bordeaux Maritime,44.86475,-0.56749,Entire home/apt,55,2,49,2019-05-05,1.38,1,142
13324682,Appartement T1 Centre Bordeaux 2 personnes 1 chamb,32640558,Stephanie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8319,-0.59185,Entire home/apt,43,7,0,,,1,0
13325946,"Centre Bordeaux à 8 mn, grande maison avec piscine",4403723,Michel,Bouliac,Bouliac,44.81412,-0.50103,Entire home/apt,172,2,14,2019-05-12,0.41,1,67
13327412,2 pièces avec vue au coeur de Bordeaux,51294115,Catherine,Bordeaux,Bordeaux Sud,44.83417,-0.56617,Entire home/apt,80,2,2,2016-06-23,0.06,1,0
13327568,Appartement aux pieds du Jardin Public,12379917,Nicolas,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85173,-0.58259,Entire home/apt,60,2,23,2019-03-17,0.64,2,0
13327991,"Centre ville, beau jardin, parking, 7 couchages!",75405655,Marie,Bordeaux,Centre ville (Bordeaux),44.83874,-0.58857,Entire home/apt,160,3,30,2018-08-30,0.86,1,141
13328963,Charmant T2 - Hypercentre Bordeaux,26478106,Marie,Bordeaux,Centre ville (Bordeaux),44.83969,-0.57323,Entire home/apt,100,3,4,2016-12-11,0.11,1,0
13328995,maison à deux pas de Bordeaux,56588710,L'nda,Talence,Talence,44.81605,-0.59014,Private room,25,1,4,2018-08-20,0.12,1,0
13329882,Chambre privée dans vieille maison en pierre,46733757,Catherine,Talence,Talence,44.80783,-0.57425,Private room,30,2,13,2018-04-25,0.40,1,326
13331120,Chambre avec salle de bain. entrée indépendante.,75448829,Charline,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86518,-0.73184,Private room,25,1,83,2019-05-12,2.45,2,141
13331999,Agréable T2 à 10min du centre!,50893791,Magali,Bordeaux,Caudran,44.85808,-0.63091,Entire home/apt,70,2,7,2019-04-06,0.20,1,342
13337023,L ambaresien,75525774,Didier,Ambars-et-Lagrave,Ambars-et-Lagrave,44.93335,-0.50043,Private room,40,1,0,,,1,89
13340406,Appartement paisible proche du centre,32354298,Emma,Talence,Talence,44.82191,-0.58566,Entire home/apt,50,2,0,,,1,0
13340713,Superb duplex apartment in the historical centre,22855705,Cathy,Bordeaux,Centre ville (Bordeaux),44.84029,-0.57198,Entire home/apt,130,2,267,2019-05-22,7.59,1,236
13341252,à - de 20 min de marche du stade,74582877,Mohammed-Reda,Bruges,Bruges,44.87829,-0.58592,Entire home/apt,50,1,0,,,1,0
13342716,Appartement dans le centre historique de Bordeaux,25515026,Kevin,Bordeaux,Centre ville (Bordeaux),44.84039,-0.57279,Entire home/apt,70,1,0,,,1,0
13343205,Studio chaleureux au coeur du vieux Bordeaux,73577160,Amélie,Bordeaux,Centre ville (Bordeaux),44.83926,-0.57156,Entire home/apt,50,2,3,2016-07-04,0.08,1,0
13343404,"chambre   petit déjeuner, grand terrain piscine",36458396,Gérard Et Chantal,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91473,-0.74076,Private room,40,1,35,2018-11-22,1.00,1,61
13345855,studio pret centre de bordeaux,72669222,Michel,Bordeaux,Nansouty - Saint Gens,44.82263,-0.58163,Entire home/apt,80,3,0,,,2,0
13350938,"T1 Bis, quartier Chartrons",23776852,Claire,Bordeaux,Bordeaux Maritime,44.86161,-0.56973,Entire home/apt,46,1,44,2018-06-03,1.24,1,0
13351558,Maison Esprit Loft Atelier aux portes de Bordeaux,75695137,Sandra,Bouliac,Bouliac,44.8084,-0.51465,Entire home/apt,79,2,24,2019-04-18,0.68,2,346
13352741,Private room Bordeaux hypercentre,75706843,Lauters,Bordeaux,Centre ville (Bordeaux),44.83672,-0.57043,Private room,25,1,41,2017-05-19,1.14,1,0
13354529,"Entre océan,bassin d'Arcachon, estuaire, Bordeaux",75722495,Chantal,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86092,-0.72714,Entire home/apt,30,3,10,2019-04-19,0.28,1,133
13356214,Dépendance avec balcons aux Capucins,74816140,Kathy,Bordeaux,Bordeaux Sud,44.8298,-0.57008,Entire home/apt,95,1,10,2017-01-02,0.28,5,334
13356398,Dépendance sur cour aux Capucins,74816140,Kathy,Bordeaux,Bordeaux Sud,44.83035,-0.56795,Entire home/apt,95,1,8,2017-02-13,0.22,5,347
13356860,Chambre Cosy en plein centre de Bordeaux,7161334,Léa,Bordeaux,Bordeaux Sud,44.83336,-0.56801,Entire home/apt,34,4,24,2017-08-25,0.68,1,0
13356941,Chambre dans villa très calme avec petit déjeuner,75753146,Pierre,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.90078,-0.71641,Private room,34,1,35,2019-04-03,1.01,1,29
13357076,Belle chambre quartier Lescure art deco Bordeaux,19669948,Yann,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82864,-0.59945,Private room,85,1,2,2016-08-07,0.06,1,0
13357187,Chambre proche fac et tram,24000572,Thomas,Pessac,La Paillre-Compostelle,44.79589,-0.60877,Private room,30,2,0,,,1,0
13357440,tu casa A 7km de Bordeaux,50305607,Christian,Pessac,Le Bourg,44.80432,-0.63011,Entire home/apt,100,2,0,,,1,0
13361503,"Bel Appart de 45m2 aux Chartrons, à 2mn des quais",75811311,Frédéric,Bordeaux,Bordeaux Maritime,44.85801,-0.56563,Entire home/apt,45,1,4,2016-09-18,0.12,1,0
13364513,APPARTEMENT bordeaux centre/,75852634,Pierine,Bordeaux,Bordeaux Sud,44.82712,-0.57198,Entire home/apt,25,2,9,2016-11-20,0.25,1,0
13365259,beau studio près de la gare St jean,75860641,Mel,Bordeaux,Bordeaux Sud,44.82738,-0.55785,Entire home/apt,40,1,267,2019-05-05,7.47,4,341
13365767,Chambre à louer dans appartement sympa,75863898,Mathieu,Bordeaux,Bordeaux Sud,44.82717,-0.55345,Private room,28,1,25,2018-08-20,0.71,1,20
13366705,Studio pour euro 2016,75876025,Benedicte,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8242,-0.5979,Entire home/apt,50,2,2,2016-06-19,0.06,1,0
13368608,Appartement  T2 proche de bordeaux,75896983,Christine Patrick,Carbon-Blanc,Carbon-Blanc,44.88864,-0.51651,Entire home/apt,50,1,34,2019-05-10,0.97,1,360
13369460,"Appartement lumineux, calme et confortable",75909005,Matthieu,Bordeaux,Caudran,44.8517,-0.62705,Entire home/apt,65,1,0,,,1,0
